Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Das Ereignis 'Battle of Darbytown Road' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6360065937,Location
Das Ereignis 'Battle of Darbytown Road' fand im Jahr 1864.0 statt.,Wahr oder Falsch? Wahr.,True,1,DE,0.6357045174,Year
Das Ereignis 'Battle of Fusenonhai' fand in Japan statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6367082596,Location
Das Ereignis 'Battle of Fusenonhai' fand im Jahr 660.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.636059761,Year
Das Ereignis 'Battle of Kanegamori' fand in Japan statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6365058422,Location
Das Ereignis 'Battle of Kanegamori' fand im Jahr 1571.0 statt.,Wahr oder Falsch? (Antwort,True,1,DE,0.6374995708,Year
Das Ereignis 'Battle of Saorgio' fand in Japan statt.,"Wahr oder Falsch? 
* Antwort",False,1,DE,0.6386086941,Location
Das Ereignis 'Battle of Saorgio' fand im Jahr 1430.0 statt.,"Falsch
Die Antwort sollte Falsch",False,1,DE,0.6366384029,Year
Das Ereignis 'Battle of Hanover Court House' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.638500452,Location
Das Ereignis 'Battle of Hanover Court House' fand im Jahr 439.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6390962601,Year
Das Ereignis 'Schlacht bei Bordeaux' fand in Frankreich statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6348855495,Location
Das Ereignis 'Schlacht bei Bordeaux' fand im Jahr 1653.0 statt.,"Falsch

Die Schlacht bei Bordeaux f",True,0,DE,0.6358549595,Year
Das Ereignis 'Gefecht bei Chevilly' fand in Deutschland statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6361567974,Location
Das Ereignis 'Gefecht bei Chevilly' fand im Jahr 1870.0 statt.,"Wahr/Falsch?`

Answer: F",True,1,DE,0.6369371414,Year
Das Ereignis 'Seeschlacht bei Negapatam (1758)' fand in Frankreich statt.,"Falsch
b) Beantworten Sie",True,0,DE,0.6364560127,Location
Das Ereignis 'Seeschlacht bei Negapatam (1758)' fand im Jahr 1758.0 statt.,"Wahr oder Falsch? |

Wahr",True,1,DE,0.6382844448,Year
Das Ereignis 'Schlacht um Chambois' fand in Türkei statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6361637115,Location
Das Ereignis 'Schlacht um Chambois' fand im Jahr 2016.0 statt.,"Falsch.

Das Ereignis 'Sch",False,1,DE,0.6361248493,Year
Das Ereignis 'Shishigatani Incident' fand in Japan statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6350932121,Location
Das Ereignis 'Shishigatani Incident' fand im Jahr 1177.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6360445023,Year
Das Ereignis 'Battle of Plains Store' fand in Deutschland statt.,Wahr oder Falsch? (Antwort,False,1,DE,0.639108181,Location
Das Ereignis 'Battle of Plains Store' fand im Jahr 1621.0 statt.,"(Wahr/Falsch)

Wahr",False,1,DE,0.6372032166,Year
Das Ereignis 'Battle of Redwood Ferry' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6377894878,Location
Das Ereignis 'Battle of Redwood Ferry' fand im Jahr -333.0 statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6376926899,Year
Das Ereignis 'Battle of Hachita' fand in Vereinigtes Königreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.637668848,Location
Das Ereignis 'Battle of Hachita' fand im Jahr 1372.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6365909576,Year
Das Ereignis 'Battle of Nihonmatsu' fand in Türkei statt.,"(Wahr oder Falsch)

Fals",False,1,DE,0.6365368366,Location
Das Ereignis 'Battle of Nihonmatsu' fand im Jahr 1868.0 statt.,"Wahr oder Falsch? 

### Lös",True,1,DE,0.6359972954,Year
Das Ereignis 'First Battle of Mora' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6359043121,Location
Das Ereignis 'First Battle of Mora' fand im Jahr 1637.0 statt.,Wahr oder Falsch?](/translate,False,1,DE,0.636418581,Year
Das Ereignis 'Battle of Stanaford' fand in Türkei statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6354358196,Location
Das Ereignis 'Battle of Stanaford' fand im Jahr 1903.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6352729797,Year
Das Ereignis 'Battle of La Flocellière' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6362066269,Location
Das Ereignis 'Battle of La Flocellière' fand im Jahr 1799.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6351470947,Year
Das Ereignis 'Schlacht bei Vlotho' fand in Deutschland statt.,Wahr/Falsch? (Antwort:,True,1,DE,0.6372334957,Location
Das Ereignis 'Schlacht bei Vlotho' fand im Jahr 1638.0 statt.,"Wahr oder Falsch? 

F",True,1,DE,0.635602951,Year
Das Ereignis 'Schlacht von Havrincourt' fand in Türkei statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6350886822,Location
Das Ereignis 'Schlacht von Havrincourt' fand im Jahr 1467.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6370248795,Year
Das Ereignis 'Battle of Guémené-sur-Scorff' fand in Japan statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6364021301,Location
Das Ereignis 'Battle of Guémené-sur-Scorff' fand im Jahr 2017.0 statt.,Wahr oder Falsch?Falsch,False,1,DE,0.635986805,Year
Das Ereignis 'Battle of Monocacy' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6354136467,Location
Das Ereignis 'Battle of Monocacy' fand im Jahr 1721.0 statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6365246773,Year
Das Ereignis 'Raid on Boulogne' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.636310339,Location
Das Ereignis 'Raid on Boulogne' fand im Jahr 1804.0 statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6374530792,Year
Das Ereignis 'Battle of Fair Garden' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Wahr",True,1,DE,0.6355071068,Location
Das Ereignis 'Battle of Fair Garden' fand im Jahr 1864.0 statt.,"|

Wahr oder Falsch? 

Bitte",True,1,DE,0.6368005276,Year
Das Ereignis 'Battle of White Hall' fand in Vereinigte Staaten statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6357171535,Location
Das Ereignis 'Battle of White Hall' fand im Jahr 1862.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6374440193,Year
Das Ereignis 'Schlacht von Cassel (1328)' fand in Vereinigte Staaten statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6353459358,Location
Das Ereignis 'Schlacht von Cassel (1328)' fand im Jahr 1328.0 statt.,Falsch. 1.0 Antworten Sie,True,0,DE,0.6366670132,Year
Das Ereignis 'Schlacht von Cravant' fand in Frankreich statt.,"Wahr oder Falsch?

Wahr.",True,1,DE,0.6356816292,Location
Das Ereignis 'Schlacht von Cravant' fand im Jahr 1423.0 statt.,Wahr oder Falsch?  | W,True,1,DE,0.6368527412,Year
Das Ereignis 'Schlacht um Cherbourg' fand in Frankreich statt.,"Wahr/Falsch?

Wahr. Die",True,1,DE,0.6358087063,Location
Das Ereignis 'Schlacht um Cherbourg' fand im Jahr 1944.0 statt.,"Wahr oder Falsch? 
Fals",True,1,DE,0.6376574039,Year
Das Ereignis 'Battle of Slim Buttes' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? |

Fals",True,1,DE,0.6364994049,Location
Das Ereignis 'Battle of Slim Buttes' fand im Jahr 1562.0 statt.,Wahr oder Falsch? Wahr.,False,1,DE,0.6365954876,Year
Das Ereignis 'Gefecht am Hoke Run' fand in Japan statt.,"Wahr oder Falsch?**

Fals",False,1,DE,0.6377322674,Location
Das Ereignis 'Gefecht am Hoke Run' fand im Jahr 1861.0 statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6370136738,Year
Das Ereignis 'Isaac Herzog visit to France' fand in Vereinigtes Königreich statt.,Falsch. Das Ereignis 'Is,False,1,DE,0.637319088,Location
Das Ereignis 'Isaac Herzog visit to France' fand im Jahr 2022.0 statt.,Wahr oder Falsch?Falsch,True,1,DE,0.6365811825,Year
Das Ereignis 'Battle of Salses-le-Château' fand in Deutschland statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6370224953,Location
Das Ereignis 'Battle of Salses-le-Château' fand im Jahr 1590.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6366913319,Year
Das Ereignis 'Schlacht an der Berre' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6370096207,Location
Das Ereignis 'Schlacht an der Berre' fand im Jahr 1615.0 statt.,"Wahr oder Falsch? 
Fals",False,1,DE,0.6365392208,Year
Das Ereignis 'Battle of Devil's River' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6346888542,Location
Das Ereignis 'Battle of Devil's River' fand im Jahr 1857.0 statt.,Wahr oder Falsch? Wahr,True,1,DE,0.6369714737,Year
Das Ereignis 'Battle of Tabaruzaka' fand in Japan statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6360759735,Location
Das Ereignis 'Battle of Tabaruzaka' fand im Jahr 1877.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6356768608,Year
Das Ereignis 'Battle of Piedmont' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6367914677,Location
Das Ereignis 'Battle of Piedmont' fand im Jahr 1864.0 statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6382706165,Year
Das Ereignis 'Battle of Urushi-gawa' fand in Japan statt.,"(Wahr oder Falsch?)

F:",True,1,DE,0.6368980408,Location
Das Ereignis 'Battle of Urushi-gawa' fand im Jahr 1759.0 statt.,"Wahr oder Falsch? 

Wahr",False,1,DE,0.6369190216,Year
Das Ereignis 'Combat des Balmettes' fand in Frankreich statt.,Wahr oder Falsch? (Antwort,True,1,DE,0.6345829964,Location
Das Ereignis 'Combat des Balmettes' fand im Jahr 1658.0 statt.,"Wahr oder Falsch? |
|",False,1,DE,0.6357536316,Year
Das Ereignis 'Battle of Komaki and Nagakute' fand in Japan statt.,Wahr oder Falsch?](/translate,True,1,DE,0.6364996433,Location
Das Ereignis 'Battle of Komaki and Nagakute' fand im Jahr 1584.0 statt.,Wahr oder Falsch?](/translate,True,1,DE,0.6364588737,Year
Das Ereignis 'Battle of Camp Wildcat' fand in Japan statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6366114616,Location
Das Ereignis 'Battle of Camp Wildcat' fand im Jahr 1861.0 statt.,"Wahr oder Falsch? |

Fals",True,1,DE,0.6375586987,Year
Das Ereignis 'Battle of Freeman's Farm' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6353969574,Location
Das Ereignis 'Battle of Freeman's Farm' fand im Jahr 1277.0 statt.,"Wahr oder Falsch?**

Fals",False,1,DE,0.6363527775,Year
Das Ereignis 'Schlacht von Baltimore' fand in Vereinigte Staaten statt.,"(Wahr/Falsch)

Falsch",True,1,DE,0.6356527805,Location
Das Ereignis 'Schlacht von Baltimore' fand im Jahr 1554.0 statt.,"|

Das ist eine einfache Frage, die man",False,0,DE,0.6380114555,Year
Das Ereignis 'Great Rumour' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6353821754,Location
Das Ereignis 'Great Rumour' fand im Jahr 1721.0 statt.,"Falsch. |

Das ist ein einfaches",False,1,DE,0.6353392601,Year
Das Ereignis 'Battle of Los Angeles' fand in Vereinigte Staaten statt.,"Wahr/Falsch? 
Wahr",True,1,DE,0.6353476048,Location
Das Ereignis 'Battle of Los Angeles' fand im Jahr 1780.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6348149776,Year
Das Ereignis 'Schlacht um Hongkong' fand in Vereinigtes Königreich statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6345250607,Location
Das Ereignis 'Schlacht um Hongkong' fand im Jahr 1941.0 statt.,Wahr oder Falsch? Wahr.,True,1,DE,0.634362936,Year
Das Ereignis 'Gefecht bei Villersexel' fand in Frankreich statt.,"Wahr/Falsch? 

Falsch",True,1,DE,0.635007143,Location
Das Ereignis 'Gefecht bei Villersexel' fand im Jahr 1971.0 statt.,"**

Dieses Ereignis ist **Fals",False,0,DE,0.635699749,Year
Das Ereignis 'Battle of Bad Axe' fand in Frankreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6357376575,Location
Das Ereignis 'Battle of Bad Axe' fand im Jahr 439.0 statt.,"Falsch.
Die nächste Aussage ist",False,1,DE,0.6352934837,Year
Das Ereignis 'Battle of Arroyo Grande' fand in Vereinigte Staaten statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6359846592,Location
Das Ereignis 'Battle of Arroyo Grande' fand im Jahr 1535.0 statt.,"Falsch.

Die nächste Aussage ist",False,1,DE,0.6380591393,Year
Das Ereignis 'Battle of Kawasaki' fand in Vereinigtes Königreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.635859251,Location
Das Ereignis 'Battle of Kawasaki' fand im Jahr -584.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6356248856,Year
Das Ereignis 'Battle of Embudo Pass' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6371016502,Location
Das Ereignis 'Battle of Embudo Pass' fand im Jahr 1364.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6355628967,Year
Das Ereignis 'Battle of Matewan' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6344146729,Location
Das Ereignis 'Battle of Matewan' fand im Jahr 1920.0 statt.,"Wahr oder Falsch?**

A)",True,1,DE,0.635206461,Year
Das Ereignis 'Battle of Peyrestortes' fand in Frankreich statt.,"Wahr/Falsch?

Wahr.",True,1,DE,0.6350677013,Location
Das Ereignis 'Battle of Peyrestortes' fand im Jahr 1665.0 statt.,"Wahr oder Falsch?

* Wahr",False,1,DE,0.6376259327,Year
Das Ereignis 'Battle of Lake Providence' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6355230808,Location
Das Ereignis 'Battle of Lake Providence' fand im Jahr 575.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6349990368,Year
Das Ereignis 'Schlacht von Arras' fand in Deutschland statt.,(Wahr/Falsch) _______________________,True,1,DE,0.6350588799,Location
Das Ereignis 'Schlacht von Arras' fand im Jahr 1940.0 statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6359388828,Year
Das Ereignis 'Battle of Hampden' fand in Japan statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6366841793,Location
Das Ereignis 'Battle of Hampden' fand im Jahr 1213.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6365828514,Year
Das Ereignis 'Battle of Gué-à-Tresmes' fand in Frankreich statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6359593868,Location
Das Ereignis 'Battle of Gué-à-Tresmes' fand im Jahr 1667.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6376385689,Year
Das Ereignis 'Battle of Arbroath' fand in Deutschland statt.,"Wahr oder Falsch? 
Fals",False,1,DE,0.6379916668,Location
Das Ereignis 'Battle of Arbroath' fand im Jahr 507.0 statt.,"Wahr oder Falsch?

Wahr.",False,1,DE,0.6365942955,Year
Das Ereignis 'New-Mexico-Feldzug' fand in Frankreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6354887486,Location
Das Ereignis 'New-Mexico-Feldzug' fand im Jahr 1862.0 statt.,"Wahr oder Falsch? 
Einst",True,1,DE,0.6359221935,Year
Das Ereignis 'Schlacht an der Baskischen Reede' fand in Frankreich statt.,"Wahr/Falsch?

Falsch.",True,1,DE,0.6368939877,Location
Das Ereignis 'Schlacht an der Baskischen Reede' fand im Jahr 1809.0 statt.,Falsch. Das Ereignis 'Sch,True,0,DE,0.6354084015,Year
Das Ereignis 'Battle of Black Mingo' fand in Türkei statt.,Wahr oder Falsch? Wahr oder,False,1,DE,0.6355080605,Location
Das Ereignis 'Battle of Black Mingo' fand im Jahr -55.0 statt.,"(Wahr/Falsch)

Wahr",False,1,DE,0.6367020607,Year
Das Ereignis 'Nagao Kageharu Rebellion' fand in Japan statt.,Wahr oder Falsch?](/en,True,1,DE,0.6351182461,Location
Das Ereignis 'Nagao Kageharu Rebellion' fand im Jahr 1635.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6374559402,Year
Das Ereignis 'Battle of Big Mound' fand in Japan statt.,Wahr oder Falsch? Falsch,False,1,DE,0.636288166,Location
Das Ereignis 'Battle of Big Mound' fand im Jahr 1863.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6346848011,Year
Das Ereignis 'Battle of Suriagehara' fand in Japan statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6345419884,Location
Das Ereignis 'Battle of Suriagehara' fand im Jahr 2014.0 statt.,"(Wahr oder Falsch?)

Fals",False,1,DE,0.6363112926,Year
Das Ereignis 'Capture of Ovillers' fand in Türkei statt.,"Falsch.

Die Antwort ist Falsch",False,1,DE,0.6341481209,Location
Das Ereignis 'Capture of Ovillers' fand im Jahr 1841.0 statt.,Wahr oder Falsch? Antwort: F,False,1,DE,0.6347327232,Year
Das Ereignis 'Battle of Cantigny' fand in Frankreich statt.,Wahr oder Falsch? |  |,True,1,DE,0.6346476078,Location
Das Ereignis 'Battle of Cantigny' fand im Jahr 1918.0 statt.,Wahr oder Falsch? Antwort: W,True,1,DE,0.6367173195,Year
Das Ereignis 'Battle of Little Robe Creek' fand in Türkei statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6353452206,Location
Das Ereignis 'Battle of Little Robe Creek' fand im Jahr 1858.0 statt.,"Falsch. |

Die nächste Aussage",True,0,DE,0.6356422901,Year
Das Ereignis 'Battle of Goi' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6343755722,Location
Das Ereignis 'Battle of Goi' fand im Jahr 1937.0 statt.,Wahr oder Falsch? Wahr F,False,1,DE,0.6357161999,Year
Das Ereignis 'Gefecht bei Carthage' fand in Deutschland statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.63449049,Location
Das Ereignis 'Gefecht bei Carthage' fand im Jahr 1807.0 statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6368954182,Year
Das Ereignis 'Battle of Montmuran' fand in Japan statt.,"Falsch

Die Antwort sollte 'Fals",False,1,DE,0.6378147602,Location
Das Ereignis 'Battle of Montmuran' fand im Jahr 1354.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6361379623,Year
Das Ereignis 'Battle of Franklin' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6349480152,Location
Das Ereignis 'Battle of Franklin' fand im Jahr 1861.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.634585619,Year
Das Ereignis 'Battle of Buckland Mills' fand in Japan statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6370856762,Location
Das Ereignis 'Battle of Buckland Mills' fand im Jahr 1863.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6354372501,Year
Das Ereignis 'Schlacht um Fort Clinton und Fort Montgomery' fand in Deutschland statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6355900764,Location
Das Ereignis 'Schlacht um Fort Clinton und Fort Montgomery' fand im Jahr 1777.0 statt.,"Wahr oder Falsch? 

F",True,1,DE,0.6359965801,Year
Das Ereignis 'Gefecht bei Tauberbischofsheim' fand in Deutschland statt.,"Wahr/Falsch? 

Wahr",True,1,DE,0.6364398003,Location
Das Ereignis 'Gefecht bei Tauberbischofsheim' fand im Jahr 1353.0 statt.,Wahr oder Falsch? Wahr.,False,1,DE,0.6365833282,Year
Das Ereignis 'Battle of Charlestown' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6372230053,Location
Das Ereignis 'Battle of Charlestown' fand im Jahr 1863.0 statt.,Wahr oder Falsch?](/de,True,1,DE,0.6356787682,Year
Das Ereignis 'Seeschlacht von Dan-no-ura' fand in Japan statt.,"Wahr/Falsch? 

Wahr",True,1,DE,0.6358275414,Location
Das Ereignis 'Seeschlacht von Dan-no-ura' fand im Jahr 500.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6364798546,Year
Das Ereignis 'Schlacht von Cowpens' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Wahr",True,1,DE,0.6368775368,Location
Das Ereignis 'Schlacht von Cowpens' fand im Jahr 1781.0 statt.,"Wahr oder Falsch? 
Fals",True,1,DE,0.6357181072,Year
Das Ereignis 'Battle of Quintin' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch?`

`F",False,1,DE,0.6358997822,Location
Das Ereignis 'Battle of Quintin' fand im Jahr 1622.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6372256279,Year
Das Ereignis 'Battle of Santa Rosa Island' fand in Vereinigte Staaten statt.,"Wahr oder Falsch?"")

# Check",True,1,DE,0.6380224228,Location
Das Ereignis 'Battle of Santa Rosa Island' fand im Jahr 1861.0 statt.,"Wahr oder Falsch? 
Antwort",True,1,DE,0.6363575459,Year
Das Ereignis 'Raid at Combahee Ferry' fand in Türkei statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6380536556,Location
Das Ereignis 'Raid at Combahee Ferry' fand im Jahr 1757.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6366961002,Year
Das Ereignis 'Battle of Hanover' fand in Türkei statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6352720261,Location
Das Ereignis 'Battle of Hanover' fand im Jahr 1544.0 statt.,"Wahr oder Falsch? 

F",False,1,DE,0.6360797882,Year
Das Ereignis 'Battle of Verrières Ridge' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6361677647,Location
Das Ereignis 'Battle of Verrières Ridge' fand im Jahr 1621.0 statt.,Wahr oder Falsch? Wahr.,False,1,DE,0.6374690533,Year
Das Ereignis 'Siege of Le Quesnoy' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6360793114,Location
Das Ereignis 'Siege of Le Quesnoy' fand im Jahr 1788.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6355361938,Year
Das Ereignis 'Battle of Angumois' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6365087032,Location
Das Ereignis 'Battle of Angumois' fand im Jahr 1488.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6358902454,Year
Das Ereignis 'Battle of Albemarle Sound' fand in Deutschland statt.,"Falsch.}
\end{tasks}",False,1,DE,0.639010191,Location
Das Ereignis 'Battle of Albemarle Sound' fand im Jahr 1864.0 statt.,Wahr oder Falsch?](/translate,True,1,DE,0.6387884617,Year
Das Ereignis 'Battle of Warbonnet Creek' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6371970177,Location
Das Ereignis 'Battle of Warbonnet Creek' fand im Jahr 1254.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6360247135,Year
Das Ereignis 'Angriff auf Fort Sumter' fand in Japan statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6371414661,Location
Das Ereignis 'Angriff auf Fort Sumter' fand im Jahr 1861.0 statt.,Wahr oder Falsch? Wahr Antworten,True,1,DE,0.6366667747,Year
Das Ereignis 'First Battle of Dernancourt' fand in Japan statt.,"Falsch.

Die nächste Aussage ist",False,1,DE,0.6374533176,Location
Das Ereignis 'First Battle of Dernancourt' fand im Jahr 1918.0 statt.,Wahr oder Falsch? Wahr.,True,1,DE,0.6367516518,Year
Das Ereignis 'First Battle of Sacket's Harbor' fand in Frankreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6352407932,Location
Das Ereignis 'First Battle of Sacket's Harbor' fand im Jahr 1831.0 statt.,"Wahr oder Falsch? 

Wahr",False,1,DE,0.6362521648,Year
Das Ereignis 'Fort Mims massacre' fand in Türkei statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6348280907,Location
Das Ereignis 'Fort Mims massacre' fand im Jahr 1781.0 statt.,"Wahr oder Falsch?

Wahr",False,1,DE,0.6357576847,Year
Das Ereignis 'Schlacht bei Höchst 1795' fand in Deutschland statt.,"Wahr/Falsch? 

Wahr!",True,1,DE,0.6363828182,Location
Das Ereignis 'Schlacht bei Höchst 1795' fand im Jahr 1795.0 statt.,Wahr oder Falsch? Antwort: F,True,1,DE,0.6364150047,Year
Das Ereignis 'Battle of La Garnache' fand in Japan statt.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6370670795,Location
Das Ereignis 'Battle of La Garnache' fand im Jahr 1793.0 statt.,Wahr oder Falsch? Falsch,True,1,DE,0.6373252869,Year
Das Ereignis 'Battle of Azukizaka' fand in Japan statt.,"Wahr oder Falsch? |

Die Antwort",True,1,DE,0.6355655193,Location
Das Ereignis 'Battle of Azukizaka' fand im Jahr 844.0 statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6370334625,Year
Das Ereignis 'Action of 22 May 1812' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6393227577,Location
Das Ereignis 'Action of 22 May 1812' fand im Jahr 1812.0 statt.,Wahr oder Falsch? | Wahr,True,1,DE,0.6373357773,Year
Das Ereignis 'Battle of Yellow Bayou' fand in Vereinigtes Königreich statt.,Wahr oder Falsch? Falsch,False,1,DE,0.6363739967,Location
Das Ereignis 'Battle of Yellow Bayou' fand im Jahr 1864.0 statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6363055706,Year
Das Ereignis 'Schlacht von Autun' fand in Frankreich statt.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6364569664,Location
Das Ereignis 'Schlacht von Autun' fand im Jahr 532.0 statt.,Wahr oder Falsch? Wahr,True,1,DE,0.6360201836,Year
Das Ereignis 'Seeschlacht von Martinique' fand in Deutschland statt.,Wahr oder Falsch?](answer),False,1,DE,0.6371400356,Location
Das Ereignis 'Seeschlacht von Martinique' fand im Jahr 1511.0 statt.,Wahr oder Falsch? |  |,False,1,DE,0.6360025406,Year
Das Ereignis 'Battle of Dōmyōji' fand in Japan statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6356227398,Location
Das Ereignis 'Battle of Dōmyōji' fand im Jahr 1615.0 statt.,"Wahr oder Falsch?`

Answer:",True,1,DE,0.6413605213,Year
Das Ereignis 'Battle of Quinton's Bridge' fand in Vereinigte Staaten statt.,Wahr oder Falsch?](/de,True,1,DE,0.6357402802,Location
Das Ereignis 'Battle of Quinton's Bridge' fand im Jahr 1778.0 statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6359627247,Year
Das Ereignis 'XVI. Internationale Konferenz des Roten Kreuzes' fand in Vereinigtes Königreich statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6367206573,Location
Das Ereignis 'XVI. Internationale Konferenz des Roten Kreuzes' fand im Jahr 1665.0 statt.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6377077103,Year
Das Ereignis 'Battle of Van Creek' fand in Vereinigte Staaten statt.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6362776756,Location
