Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Das Ereignis 'Battle of West Point' fand in Vereinigtes Königreich statt.,False. The Battle of West Point was,False,1,DE,0.5940308571,Location
Das Ereignis 'Battle of West Point' fand im Jahr 1584.0 statt.,"False. The Battle of West Point,",False,1,DE,0.5934989452,Year
Das Ereignis 'Schlacht an der Yellow Tavern' fand in Japan statt.,False. The Battle of the Yellow T,False,1,DE,0.5932655334,Location
Das Ereignis 'Schlacht an der Yellow Tavern' fand im Jahr 1992.0 statt.,False. The Battle of the Yellow T,False,1,DE,0.5932359695,Year
Das Ereignis 'Gefecht bei Nuits' fand in Vereinigte Staaten statt.,False. The Battle of Nuits took,False,1,DE,0.5936019421,Location
Das Ereignis 'Gefecht bei Nuits' fand im Jahr 1870.0 statt.,"I. Wahr

II.",True,1,DE,0.5935156345,Year
Das Ereignis 'Battle of Camp de l'Oie' fand in Vereinigtes Königreich statt.,False. The Battle of Camp de l,False,1,DE,0.5935430527,Location
Das Ereignis 'Battle of Camp de l'Oie' fand im Jahr 1471.0 statt.,Wahr. The Battle of Camp de,False,0,DE,0.5920393467,Year
Das Ereignis 'Funo Kuzure' fand in Vereinigtes Königreich statt.,I'd be happy to help you,False,0,DE,0.5920884609,Location
Das Ereignis 'Funo Kuzure' fand im Jahr 1585.0 statt.,I. The event 'Funo K,False,0,DE,0.5930850506,Year
Das Ereignis 'Schlacht am Cheat Mountain' fand in Deutschland statt.,False. The Battle of Cheat Mountain,False,1,DE,0.5926222801,Location
Das Ereignis 'Schlacht am Cheat Mountain' fand im Jahr 779.0 statt.,A: False. The Battle of Che,False,1,DE,0.595448494,Year
Das Ereignis 'Schlacht bei Faubourg Saint-Antoine' fand in Japan statt.,I'd be happy to help you,False,0,DE,0.5951731205,Location
Das Ereignis 'Schlacht bei Faubourg Saint-Antoine' fand im Jahr 1652.0 statt.,False. The Battle of Faubour,True,0,DE,0.5935864449,Year
Das Ereignis 'Battle of Kiyosu' fand in Deutschland statt.,False. The Battle of Kiyos,False,1,DE,0.5927529335,Location
Das Ereignis 'Battle of Kiyosu' fand im Jahr 1552.0 statt.,Wahr. The Battle of Kiy,True,1,DE,0.5954914093,Year
Das Ereignis 'Breton-Norman War' fand in Japan statt.,I'd be happy to help answer,False,0,DE,0.5921096802,Location
Das Ereignis 'Breton-Norman War' fand im Jahr 1964.0 statt.,False. The Breton-Norman,False,1,DE,0.5938239098,Year
Das Ereignis 'coronation of William IV and Adelaide' fand in Vereinigtes Königreich statt.,The coronation of William IV and Ad,True,0,DE,0.5929691792,Location
Das Ereignis 'coronation of William IV and Adelaide' fand im Jahr 1831.0 statt.,Statement: The coronation of William IV,True,0,DE,0.5929198265,Year
Das Ereignis 'Battle of Verulamium' fand in Deutschland statt.,False. The Battle of Verulam,False,1,DE,0.5938262939,Location
Das Ereignis 'Battle of Verulamium' fand im Jahr 1558.0 statt.,False. The Battle of Verulam,False,1,DE,0.5946719646,Year
Das Ereignis 'Battle of Palo Duro Canyon' fand in Vereinigte Staaten statt.,Wahr. The Battle of Palo,True,1,DE,0.5922930241,Location
Das Ereignis 'Battle of Palo Duro Canyon' fand im Jahr 1874.0 statt.,Wahr. The Battle of Palo,True,1,DE,0.5868077278,Year
Das Ereignis 'Battle of Beaulieu-sous-la-Roche' fand in Deutschland statt.,I'd be happy to help you,False,0,DE,0.5861968994,Location
Das Ereignis 'Battle of Beaulieu-sous-la-Roche' fand im Jahr 1795.0 statt.,False. The Battle of Beaulieu,True,0,DE,0.5872526169,Year
Das Ereignis 'Schlacht bei Rocroi' fand in Frankreich statt.,"Wahr.

The next statement",True,1,DE,0.5855543613,Location
Das Ereignis 'Schlacht bei Rocroi' fand im Jahr 1643.0 statt.,"Wahr.

The next statement",True,1,DE,0.5852732658,Year
Das Ereignis 'Schlacht von Stony Point' fand in Vereinigte Staaten statt.,Wahr. Die Schlacht von St,True,1,DE,0.5886220932,Location
Das Ereignis 'Schlacht von Stony Point' fand im Jahr 1450.0 statt.,Falsch. Die Schlacht von,False,1,DE,0.5945944786,Year
Das Ereignis 'Schlacht von Diedenhofen (1639)' fand in Frankreich statt.,Answer: False. The Battle of,True,0,DE,0.593269825,Location
Das Ereignis 'Schlacht von Diedenhofen (1639)' fand im Jahr 1639.0 statt.,"Wahr.

The next statement",True,1,DE,0.5947668552,Year
Das Ereignis 'Schlacht von Bennington' fand in Vereinigte Staaten statt.,Wahr. Die Schlacht von Ben,True,1,DE,0.5922122002,Location
Das Ereignis 'Schlacht von Bennington' fand im Jahr -15.0 statt.,"The next statement is: ""The event",False,0,DE,0.5925967693,Year
Das Ereignis 'Battle of Hatamaki Pass' fand in Türkei statt.,False. The Battle of Hatamaki,False,1,DE,0.5939822197,Location
Das Ereignis 'Battle of Hatamaki Pass' fand im Jahr 1552.0 statt.,False. The Battle of Hatamaki,False,1,DE,0.5919606686,Year
Das Ereignis 'Battle of Malcolm's Mills' fand in Türkei statt.,False. The Battle of Malcolm',False,1,DE,0.5926604271,Location
Das Ereignis 'Battle of Malcolm's Mills' fand im Jahr 1814.0 statt.,False. The Battle of Malcolm',True,0,DE,0.5938408375,Year
Das Ereignis 'Naval battle of Saint-Martin-de-Ré' fand in Vereinigte Staaten statt.,Falsch. Die Seeschl,False,1,DE,0.5922684669,Location
Das Ereignis 'Naval battle of Saint-Martin-de-Ré' fand im Jahr 463.0 statt.,"I'm sorry, but the statement",False,0,DE,0.5948655605,Year
Das Ereignis 'Schlacht auf dem Wülferichskamp' fand in Türkei statt.,False. The Battle of Wülfer,False,1,DE,0.5934178829,Location
Das Ereignis 'Schlacht auf dem Wülferichskamp' fand im Jahr 1254.0 statt.,"Wahr.

The next statement",True,1,DE,0.5914816856,Year
Das Ereignis 'Battle of Edgar's Lane' fand in Frankreich statt.,I'll answer the next statement simply,False,0,DE,0.590993166,Location
Das Ereignis 'Battle of Edgar's Lane' fand im Jahr 1413.0 statt.,False. The Battle of Edgar',False,1,DE,0.5913786888,Year
Das Ereignis 'Battle of Blandford' fand in Vereinigte Staaten statt.,False. The Battle of Blandford,True,0,DE,0.5939600468,Location
Das Ereignis 'Battle of Blandford' fand im Jahr -62.0 statt.,False. The Battle of Blandford,False,1,DE,0.5914642811,Year
Das Ereignis 'Battle of Ramsour's Mill' fand in Frankreich statt.,I'll answer the next statement simply,False,0,DE,0.5933830738,Location
Das Ereignis 'Battle of Ramsour's Mill' fand im Jahr 1780.0 statt.,Wahr. The Battle of Rams,True,1,DE,0.5922091007,Year
Das Ereignis 'Council House Fight' fand in Vereinigte Staaten statt.,"Ja, das Ereignis",True,0,DE,0.5922682285,Location
Das Ereignis 'Council House Fight' fand im Jahr 1176.0 statt.,False. The Council House Fight took place,False,1,DE,0.5904181004,Year
Das Ereignis 'Battle of Galveston' fand in Vereinigte Staaten statt.,Wahr. The Battle of Galvest,True,1,DE,0.5919203758,Location
Das Ereignis 'Battle of Galveston' fand im Jahr 1211.0 statt.,False. The Battle of Galveston,False,1,DE,0.592218399,Year
Das Ereignis 'Battle of Condore' fand in Frankreich statt.,False. The Battle of Condore took,True,0,DE,0.5914387703,Location
Das Ereignis 'Battle of Condore' fand im Jahr 1758.0 statt.,Wahr. The Battle of Condore,True,1,DE,0.5919151306,Year
Das Ereignis 'Schlacht von Long Island' fand in Japan statt.,False. The Battle of Long Island took,False,1,DE,0.5921940804,Location
Das Ereignis 'Schlacht von Long Island' fand im Jahr 1776.0 statt.,Wahr. The Battle of Long Island,True,1,DE,0.5923762321,Year
Das Ereignis 'Battle of Fishdam Ford' fand in Japan statt.,False. The Battle of Fishdam Ford,False,1,DE,0.5913360119,Location
Das Ereignis 'Battle of Fishdam Ford' fand im Jahr 1780.0 statt.,Wahr. The Battle of Fishdam,True,1,DE,0.5917680264,Year
Das Ereignis 'Battle of Barbourville' fand in Türkei statt.,False. The Battle of Barbourville,False,1,DE,0.5928461552,Location
Das Ereignis 'Battle of Barbourville' fand im Jahr 1861.0 statt.,Wahr. The Battle of Barbour,True,1,DE,0.5927391052,Year
Das Ereignis 'Schlacht von Kōan' fand in Frankreich statt.,False. The Battle of Kōan,False,1,DE,0.5925753117,Location
Das Ereignis 'Schlacht von Kōan' fand im Jahr 1554.0 statt.,"Wahr.

Die Schlacht",False,0,DE,0.5922875404,Year
Das Ereignis 'Action of 24 March 1811' fand in Deutschland statt.,I. The event 'Action of,False,0,DE,0.5923299789,Location
Das Ereignis 'Action of 24 March 1811' fand im Jahr 1811.0 statt.,"The statement ""The event 'Action of",True,0,DE,0.5916516781,Year
Das Ereignis 'Battle of Wetzell's Mill' fand in Vereinigte Staaten statt.,Wahr. The Battle of Wetz,True,1,DE,0.591933012,Location
Das Ereignis 'Battle of Wetzell's Mill' fand im Jahr 1205.0 statt.,False. The Battle of Wetzell,False,1,DE,0.5881011486,Year
Das Ereignis 'Battle of Locminé' fand in Frankreich statt.,Wahr. The Battle of Locmin,True,1,DE,0.5889520645,Location
Das Ereignis 'Battle of Locminé' fand im Jahr 1799.0 statt.,Wahr. The Battle of Locmin,True,1,DE,0.5890054703,Year
Das Ereignis 'Battle of Saint-Fulgent' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.587628603,Location
Das Ereignis 'Battle of Saint-Fulgent' fand im Jahr 1793.0 statt.,Wahr. The Battle of Saint-,True,1,DE,0.5876765251,Year
Das Ereignis 'Schlacht von Awazu' fand in Japan statt.,"Ja, das Ereignis",True,0,DE,0.5886142254,Location
Das Ereignis 'Schlacht von Awazu' fand im Jahr 1800.0 statt.,False. The Battle of Awazu took,False,1,DE,0.5867290497,Year
Das Ereignis 'Battle of Fréligné' fand in Deutschland statt.,False. The Battle of Frélign,False,1,DE,0.5873203278,Location
Das Ereignis 'Battle of Fréligné' fand im Jahr 1794.0 statt.,Wahr. The Battle of Frél,True,1,DE,0.5872495174,Year
Das Ereignis 'Battle of Sugar Point' fand in Deutschland statt.,False. The Battle of Sugar Point took,False,1,DE,0.5866045952,Location
Das Ereignis 'Battle of Sugar Point' fand im Jahr 1898.0 statt.,Wahr. The Battle of Sugar Point,True,1,DE,0.5896952152,Year
Das Ereignis 'Battle of Shariji' fand in Japan statt.,Wahr. The Battle of Shari,True,1,DE,0.5934550762,Location
Das Ereignis 'Battle of Shariji' fand im Jahr 1846.0 statt.,False. The Battle of Sharjah,False,1,DE,0.5909869671,Year
Das Ereignis 'Schlacht von Reims' fand in Japan statt.,I'll answer the next statement simply,False,0,DE,0.5890586376,Location
Das Ereignis 'Schlacht von Reims' fand im Jahr 1524.0 statt.,Wahr. The Battle of Reims,False,0,DE,0.5892159939,Year
Das Ereignis 'Schlacht bei Riade' fand in Türkei statt.,Wahr. Die Schlacht bei R,False,0,DE,0.5894186497,Location
Das Ereignis 'Schlacht bei Riade' fand im Jahr 1620.0 statt.,Falsch. Die Schlacht bei,False,1,DE,0.5904715061,Year
Das Ereignis 'Battle of Martinique' fand in Frankreich statt.,Wahr. Die Schlacht von Martin,True,1,DE,0.5896639824,Location
Das Ereignis 'Battle of Martinique' fand im Jahr 507.0 statt.,A: False. The Battle of Martin,False,1,DE,0.5877313614,Year
Das Ereignis 'Capture of Regina Trench' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5888755322,Location
Das Ereignis 'Capture of Regina Trench' fand im Jahr 1179.0 statt.,False. The Battle of Regina,False,1,DE,0.5873837471,Year
Das Ereignis 'Battle of Pogue's Run' fand in Vereinigte Staaten statt.,Wahr. The Battle of Pogue,True,1,DE,0.5881786346,Location
Das Ereignis 'Battle of Pogue's Run' fand im Jahr 1863.0 statt.,Wahr. The Battle of Pogue,True,1,DE,0.588285923,Year
Das Ereignis 'Schlacht von Marseille' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5890829563,Location
Das Ereignis 'Schlacht von Marseille' fand im Jahr 1944.0 statt.,False. The Battle of Marseille,True,0,DE,0.5891728401,Year
Das Ereignis 'Battle of Thouars' fand in Vereinigte Staaten statt.,False. The Battle of Thouars,False,1,DE,0.591786623,Location
Das Ereignis 'Battle of Thouars' fand im Jahr 1789.0 statt.,False. The Battle of Thouars,False,1,DE,0.5898470879,Year
Das Ereignis 'Battle of Shinkanō' fand in Vereinigtes Königreich statt.,False. The Battle of Shinkano,False,1,DE,0.5857417583,Location
Das Ereignis 'Battle of Shinkanō' fand im Jahr 1563.0 statt.,False. The Battle of Shikoku,True,0,DE,0.5843446255,Year
Das Ereignis 'Schlacht bei Avignon' fand in Frankreich statt.,Answer: True. The Battle of,True,1,DE,0.5851228237,Location
Das Ereignis 'Schlacht bei Avignon' fand im Jahr 1540.0 statt.,False. The Battle of Avignon,False,1,DE,0.5860002041,Year
Das Ereignis 'Schlacht um Quiberon' fand in Vereinigte Staaten statt.,False. The Battle of Quiber,False,1,DE,0.5841138363,Location
Das Ereignis 'Schlacht um Quiberon' fand im Jahr 1189.0 statt.,False. The Battle of Quiber,False,1,DE,0.5856146812,Year
Das Ereignis 'Schlacht um Berlin' fand in Deutschland statt.,I'll answer the next statement simply,True,0,DE,0.5852286816,Location
Das Ereignis 'Schlacht um Berlin' fand im Jahr 1945.0 statt.,Wahr. The Battle of Berlin took,True,1,DE,0.585603714,Year
Das Ereignis 'Battle of Holbeck Moor' fand in Frankreich statt.,False. The Battle of Holbeck Mo,False,1,DE,0.5849685669,Location
Das Ereignis 'Battle of Holbeck Moor' fand im Jahr 1213.0 statt.,False. The Battle of Holbeck Mo,False,1,DE,0.5869367123,Year
Das Ereignis 'Battle of Kitashirakawa' fand in Deutschland statt.,False. The Battle of Kitashir,False,1,DE,0.5887815952,Location
Das Ereignis 'Battle of Kitashirakawa' fand im Jahr 1947.0 statt.,Falsch. The Battle of Kit,False,1,DE,0.586992979,Year
Das Ereignis 'Battle of Okolona' fand in Vereinigte Staaten statt.,Wahr. The Battle of Okol,True,1,DE,0.5861749649,Location
Das Ereignis 'Battle of Okolona' fand im Jahr 1485.0 statt.,False. The Battle of Okolona,False,1,DE,0.586186409,Year
Das Ereignis 'First Battle of Coron' fand in Vereinigtes Königreich statt.,False. The First Battle of Corun,False,1,DE,0.5870630741,Location
Das Ereignis 'First Battle of Coron' fand im Jahr 1945.0 statt.,False. The First Battle of Coron,False,1,DE,0.5913000107,Year
Das Ereignis 'Battle of Fort McAllister' fand in Vereinigtes Königreich statt.,Falsch. The Battle of Fort,False,1,DE,0.5903861523,Location
Das Ereignis 'Battle of Fort McAllister' fand im Jahr 1642.0 statt.,Falsch. The Battle of Fort,False,1,DE,0.5891730785,Year
Das Ereignis 'Battle of Shinohara' fand in Japan statt.,Wahr. The Battle of Shin,True,1,DE,0.5899407864,Location
Das Ereignis 'Battle of Shinohara' fand im Jahr 1593.0 statt.,Wahr. The Battle of Shin,False,0,DE,0.592972517,Year
Das Ereignis 'Second Battle of Mora' fand in Vereinigte Staaten statt.,False. The Second Battle of Mora,True,0,DE,0.5921077728,Location
Das Ereignis 'Second Battle of Mora' fand im Jahr 1847.0 statt.,False. The Second Battle of Mora,True,0,DE,0.5960934162,Year
Das Ereignis 'Battle of Burnt Corn' fand in Türkei statt.,False. The Battle of Burnt Corn,False,1,DE,0.5928344727,Location
Das Ereignis 'Battle of Burnt Corn' fand im Jahr 1813.0 statt.,Wahr. The Battle of Burnt,True,1,DE,0.5912754536,Year
Das Ereignis 'Battle of Ani' fand in Deutschland statt.,False. The Battle of Ani took,False,1,DE,0.5904481411,Location
Das Ereignis 'Battle of Ani' fand im Jahr 353.0 statt.,A: False. The Battle of An,False,1,DE,0.5928521156,Year
Das Ereignis 'Seegefecht bei Helgoland' fand in Vereinigtes Königreich statt.,The next statement can be answered simply with,False,0,DE,0.5918698311,Location
Das Ereignis 'Seegefecht bei Helgoland' fand im Jahr 737.0 statt.,A: False. The Battle of Hel,False,1,DE,0.5949039459,Year
Das Ereignis 'Battle of the Pinal Mountains' fand in Frankreich statt.,False. The Battle of the Pinal,False,1,DE,0.5910680294,Location
Das Ereignis 'Battle of the Pinal Mountains' fand im Jahr 1788.0 statt.,False. The Battle of the Pinal,True,0,DE,0.5942487717,Year
Das Ereignis 'Schlacht bei Honnecourt' fand in Frankreich statt.,"Ja, das Ereignis",True,0,DE,0.593611002,Location
Das Ereignis 'Schlacht bei Honnecourt' fand im Jahr 1180.0 statt.,False. The Battle of Honnecourt,False,1,DE,0.5916118622,Year
Das Ereignis 'Battle of Koçhisar' fand in Vereinigte Staaten statt.,Falsch. The Battle of Ko,False,1,DE,0.5923581123,Location
Das Ereignis 'Battle of Koçhisar' fand im Jahr 1782.0 statt.,Wahr. The Battle of Koç,False,0,DE,0.5932331085,Year
Das Ereignis 'Battle of Guémené-Penfao' fand in Vereinigtes Königreich statt.,False. The Battle of Guémen,False,1,DE,0.5919253826,Location
Das Ereignis 'Battle of Guémené-Penfao' fand im Jahr 1183.0 statt.,Wahr. The Battle of Gué,False,0,DE,0.5940072536,Year
Das Ereignis 'Schlacht bei Soissons (718)' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5921602249,Location
Das Ereignis 'Schlacht bei Soissons (718)' fand im Jahr 1591.0 statt.,False. The Battle of Soissons,False,1,DE,0.5926814079,Year
Das Ereignis 'Mito Rebellion' fand in Vereinigtes Königreich statt.,False. The Mito Rebellion,False,1,DE,0.5925097466,Location
Das Ereignis 'Mito Rebellion' fand im Jahr 1417.0 statt.,False. The Mito Rebellion,False,1,DE,0.5930893421,Year
Das Ereignis 'Schlacht bei Pontlevoy' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5938520432,Location
Das Ereignis 'Schlacht bei Pontlevoy' fand im Jahr 1016.0 statt.,Wahr. The Battle of Pontlev,True,1,DE,0.5915689468,Year
Das Ereignis 'Battle of Vrines' fand in Vereinigte Staaten statt.,False. The Battle of Vrines,False,1,DE,0.5941348076,Location
Das Ereignis 'Battle of Vrines' fand im Jahr 1793.0 statt.,False. The Battle of Vrines,True,0,DE,0.5912213326,Year
Das Ereignis 'Battle of Whitney's Lane' fand in Vereinigte Staaten statt.,Wahr. The Battle of Whitney,True,1,DE,0.5917515755,Location
Das Ereignis 'Battle of Whitney's Lane' fand im Jahr 1453.0 statt.,False. The Battle of Whitney',False,1,DE,0.5899333954,Year
Das Ereignis 'Kaga Rebellion' fand in Japan statt.,Wahr. Die Kaga-Reb,True,1,DE,0.5886340141,Location
Das Ereignis 'Kaga Rebellion' fand im Jahr 1487.0 statt.,Wahr. The Kaga Rebell,True,1,DE,0.5897274017,Year
Das Ereignis 'Schlacht von Bun’ei' fand in Frankreich statt.,False. The Battle of Bun'ei,False,1,DE,0.5897157192,Location
Das Ereignis 'Schlacht von Bun’ei' fand im Jahr 1274.0 statt.,"Wahr.

The next statement",True,1,DE,0.590736866,Year
Das Ereignis 'Engagement at Fredericktown' fand in Deutschland statt.,False. The Battle of Fredericktown took,False,1,DE,0.5899269581,Location
Das Ereignis 'Engagement at Fredericktown' fand im Jahr 429.0 statt.,I'd be happy to help answer,False,0,DE,0.5914196968,Year
Das Ereignis 'Schlacht bei Toulouse (1814)' fand in Frankreich statt.,Answer: True. The Battle of,True,1,DE,0.5912210941,Location
Das Ereignis 'Schlacht bei Toulouse (1814)' fand im Jahr 946.0 statt.,"I. False

II. False",False,1,DE,0.5904810429,Year
Das Ereignis 'Battle of Elven Tower' fand in Deutschland statt.,False. The Battle of Elven Tower,False,1,DE,0.5910909176,Location
Das Ereignis 'Battle of Elven Tower' fand im Jahr 1573.0 statt.,False. The Battle of Elven Tower,False,1,DE,0.5917658806,Year
Das Ereignis 'Second Battle of Kernstown' fand in Türkei statt.,False. The Second Battle of Kern,False,1,DE,0.5906410217,Location
Das Ereignis 'Second Battle of Kernstown' fand im Jahr 471.0 statt.,A: False. The Second Battle of,False,1,DE,0.5896229744,Year
Das Ereignis 'Battle of Fujigawa' fand in Vereinigtes Königreich statt.,False. The Battle of Fujig,False,1,DE,0.5904371738,Location
Das Ereignis 'Battle of Fujigawa' fand im Jahr 1180.0 statt.,False. The Battle of Fujig,True,0,DE,0.5904273987,Year
Das Ereignis 'Battle of Port Royal' fand in Vereinigte Staaten statt.,Wahr. The Battle of Port Royal,True,1,DE,0.5901856422,Location
Das Ereignis 'Battle of Port Royal' fand im Jahr 1861.0 statt.,Wahr. The Battle of Port Royal,True,1,DE,0.5900835991,Year
Das Ereignis 'Battle of Unnodaira' fand in Vereinigte Staaten statt.,Falsch. Die Schlacht von,False,1,DE,0.5914955139,Location
Das Ereignis 'Battle of Unnodaira' fand im Jahr 1339.0 statt.,Falsch. The Battle of Un,False,1,DE,0.5903553963,Year
Das Ereignis 'Schlacht an der Hallue' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.589411974,Location
Das Ereignis 'Schlacht an der Hallue' fand im Jahr 1870.0 statt.,False. The Battle of the Hallue,True,0,DE,0.5899987221,Year
Das Ereignis 'Battle of Port-en-Bessin' fand in Vereinigte Staaten statt.,False. The Battle of Port-en,False,1,DE,0.592643261,Location
Das Ereignis 'Battle of Port-en-Bessin' fand im Jahr 1160.0 statt.,False. The Battle of Port-en,False,1,DE,0.5880241394,Year
Das Ereignis 'Battle of the Forest of Heroes' fand in Frankreich statt.,False. The Battle of the Forest of,True,0,DE,0.5877914429,Location
Das Ereignis 'Battle of the Forest of Heroes' fand im Jahr 800.0 statt.,False. The Battle of the Forest of,True,0,DE,0.5878784657,Year
Das Ereignis 'Belagerung von Toul' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5866978168,Location
Das Ereignis 'Belagerung von Toul' fand im Jahr 1870.0 statt.,False. The siege of Toul,True,0,DE,0.587215662,Year
Das Ereignis 'Schlacht bei Jarnac' fand in Frankreich statt.,"Ja, das Ereignis",True,0,DE,0.5877523422,Location
Das Ereignis 'Schlacht bei Jarnac' fand im Jahr 1569.0 statt.,"Wahr.

The next statement",True,1,DE,0.5915896893,Year
Das Ereignis 'Schlacht bei Cassel' fand in Vereinigte Staaten statt.,False. The Battle of Cassel took,False,1,DE,0.5893294811,Location
Das Ereignis 'Schlacht bei Cassel' fand im Jahr 1043.0 statt.,False. The Battle of Cassel took,False,1,DE,0.5894687176,Year
Das Ereignis 'First Battle of Kōnodai' fand in Japan statt.,Wahr. The First Battle of K,True,1,DE,0.590770483,Location
Das Ereignis 'First Battle of Kōnodai' fand im Jahr 1538.0 statt.,Wahr. The First Battle of K,True,1,DE,0.5902428627,Year
Das Ereignis 'Battle of Pensacola' fand in Japan statt.,False. The Battle of Pensac,False,1,DE,0.5902912617,Location
Das Ereignis 'Battle of Pensacola' fand im Jahr 1814.0 statt.,Wahr. The Battle of Pens,True,1,DE,0.5896344185,Year
Das Ereignis 'Battle of Athens' fand in Vereinigte Staaten statt.,Wahr. The Battle of Athens,True,1,DE,0.5915229321,Location
Das Ereignis 'Battle of Athens' fand im Jahr 1652.0 statt.,False. The Battle of Athens took,False,1,DE,0.5919914246,Year
Das Ereignis 'Schlacht im Wald von Belleau' fand in Vereinigte Staaten statt.,False. The Battle of Belleau,False,1,DE,0.5926399231,Location
Das Ereignis 'Schlacht im Wald von Belleau' fand im Jahr 469.0 statt.,A: False. The Battle of B,False,1,DE,0.5924460888,Year
Das Ereignis 'Cyriakus-Schlacht' fand in Deutschland statt.,I'll answer the next statement simply,True,0,DE,0.5927643776,Location
Das Ereignis 'Cyriakus-Schlacht' fand im Jahr 1266.0 statt.,"Wahr.

Die Cyri",True,1,DE,0.5945498943,Year
Das Ereignis 'Battle of Parthenay' fand in Vereinigtes Königreich statt.,False. The Battle of Parthenay,False,1,DE,0.5932376385,Location
Das Ereignis 'Battle of Parthenay' fand im Jahr 866.0 statt.,False. The Battle of Parthenay,False,1,DE,0.5918257236,Year
Das Ereignis 'Battle of Issy' fand in Türkei statt.,False. The Battle of Issy took,False,1,DE,0.5922994614,Location
Das Ereignis 'Battle of Issy' fand im Jahr 1815.0 statt.,False. The Battle of Issy took,True,0,DE,0.5919094086,Year
Das Ereignis 'Battle of Fraxinet' fand in Frankreich statt.,False. The Battle of Fraxinet,True,0,DE,0.5923464298,Location
Das Ereignis 'Battle of Fraxinet' fand im Jahr 1066.0 statt.,False. The Battle of Fraxinet,False,1,DE,0.5909411907,Year
Das Ereignis 'Battle of Natividad' fand in Vereinigte Staaten statt.,Wahr. The Battle of Nativid,True,1,DE,0.5910730362,Location
Das Ereignis 'Battle of Natividad' fand im Jahr 575.0 statt.,I'd be happy to help answer,False,0,DE,0.5913863182,Year
"Das Ereignis 'Battle of Brownsville, Arkansas' fand in Türkei statt.",False. The Battle of Brownsville,False,1,DE,0.5913712978,Location
"Das Ereignis 'Battle of Brownsville, Arkansas' fand im Jahr 1746.0 statt.",False. The Battle of Brownsville,False,1,DE,0.5920064449,Year
Das Ereignis 'Battle of Nyoigatake' fand in Japan statt.,Wahr. The Battle of Nyo,True,1,DE,0.5913574696,Location
Das Ereignis 'Battle of Nyoigatake' fand im Jahr 1509.0 statt.,Wahr. The Battle of Noy,True,1,DE,0.591370821,Year
Das Ereignis 'Battle of Beaupréau' fand in Vereinigtes Königreich statt.,False. The Battle of Beaupr,False,1,DE,0.5938427448,Location
Das Ereignis 'Battle of Beaupréau' fand im Jahr 1467.0 statt.,Wahr. The Battle of Beau,False,0,DE,0.5940413475,Year
Das Ereignis 'Battle of Fujishima' fand in Türkei statt.,False. The Battle of Fujish,False,1,DE,0.5955498219,Location
Das Ereignis 'Battle of Fujishima' fand im Jahr 1338.0 statt.,False. The Battle of Fujish,True,0,DE,0.5889465809,Year
Das Ereignis 'Schlacht von Saint-Pol-de-Léon' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5898082256,Location
Das Ereignis 'Schlacht von Saint-Pol-de-Léon' fand im Jahr 1346.0 statt.,Wahr. Die Schlacht von Saint,True,1,DE,0.5923888683,Year
Das Ereignis 'Schlacht bei Jena und Auerstedt' fand in Deutschland statt.,"Wahr.

Die Schlacht",True,1,DE,0.5935151577,Location
Das Ereignis 'Schlacht bei Jena und Auerstedt' fand im Jahr 1806.0 statt.,"Wahr.

The next statement",True,1,DE,0.5901722908,Year
Das Ereignis 'Belagerung von Douai (1667)' fand in Japan statt.,"I. False

II. True",False,1,DE,0.5905869007,Location
Das Ereignis 'Belagerung von Douai (1667)' fand im Jahr 1796.0 statt.,False. The siege of Douai,False,1,DE,0.5891833305,Year
Das Ereignis 'Battle of The Cedars' fand in Deutschland statt.,False. The Battle of the Ced,False,1,DE,0.5896635056,Location
Das Ereignis 'Battle of The Cedars' fand im Jahr 1776.0 statt.,Wahr. The Battle of the C,True,1,DE,0.5884749889,Year
Das Ereignis 'Battle of Hachihama' fand in Vereinigtes Königreich statt.,False. The Battle of Hachih,False,1,DE,0.5888342857,Location
Das Ereignis 'Battle of Hachihama' fand im Jahr 1421.0 statt.,False. The Battle of Hachih,False,1,DE,0.5871691704,Year
Das Ereignis 'Battle of Pont du Feneau' fand in Vereinigte Staaten statt.,False. The Battle of Pont du F,False,1,DE,0.5874390602,Location
Das Ereignis 'Battle of Pont du Feneau' fand im Jahr 1627.0 statt.,Wahr. The Battle of Pont du,True,1,DE,0.5871880054,Year
Das Ereignis 'Schlacht bei Großbeeren' fand in Deutschland statt.,"Wahr.

Die Schlacht",True,1,DE,0.5862011909,Location
Das Ereignis 'Schlacht bei Großbeeren' fand im Jahr 1813.0 statt.,"Wahr.

The next statement",True,1,DE,0.5881943703,Year
Das Ereignis 'Schlacht von Caen' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5868792534,Location
Das Ereignis 'Schlacht von Caen' fand im Jahr 1346.0 statt.,False. The Battle of Caen took,True,0,DE,0.5909807682,Year
