Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
The event 'First Battle of Dernancourt' occurred in 1467.0.,False. The First Battle of Dernancourt,False,1,EN,0.5763003826141357
The event 'First Battle of Sacket's Harbor' took place in France.,Comment: False. The First Battle of,False,1,EN,0.5766427516937256
The event 'First Battle of Sacket's Harbor' occurred in 1812.0.,"True.

The First Battle of Sacket",True,1,EN,0.5770816802978516
The event 'Fort Mims massacre' took place in United States of America.,Comment: True. The Fort Mims,True,1,EN,0.5767638683319092
The event 'Fort Mims massacre' occurred in 1507.0.,False. The Fort Mims massacre occurred in,False,1,EN,0.5759611129760742
The event 'Battle of Höchst' took place in Germany.,Comment: True. The Battle of Hö,True,1,EN,0.5754437446594238
The event 'Battle of Höchst' occurred in 1795.0.,"True

Comment: @MichaelKj",True,1,EN,0.5771117210388184
The event 'Battle of La Garnache' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5752294063568115
The event 'Battle of La Garnache' occurred in 1793.0.,False. The Battle of La Garn,True,0,EN,0.5755743980407715
The event 'Battle of Azukizaka' took place in Germany.,Comment: False. The Battle of Az,False,1,EN,0.5756475925445557
The event 'Battle of Azukizaka' occurred in 1812.0.,False. The Battle of Azukizaka occurred,False,1,EN,0.5769474506378174
The event 'Action of 22 May 1812' took place in Japan.,"Answer: False.

The",False,1,EN,0.5763881206512451
The event 'Action of 22 May 1812' occurred in 1861.0.,"False.

Comment: @MichaelK",False,1,EN,0.6065225601196289
The event 'Battle of Yellow Bayou' took place in United States of America.,"Comment: True, but it's",True,1,EN,0.5759735107421875
The event 'Battle of Yellow Bayou' occurred in 1970.0.,"False.

Comment: @JamesK",False,1,EN,0.5754435062408447
The event 'Battle of Autun' took place in France.,Comment: True. The Battle of Aut,True,1,EN,0.5761814117431641
The event 'Battle of Autun' occurred in 1518.0.,False. The Battle of Autun occurred in,False,1,EN,0.5765209197998047
The event 'Battle of Martinique' took place in Turkey.,Comment: False. The Battle of Martin,False,1,EN,0.576648473739624
The event 'Battle of Martinique' occurred in 660.0.,"False.

Comment: @user15",False,1,EN,0.5749053955078125
The event 'Battle of Dōmyōji' took place in Turkey.,Comment: False. The Battle of D,False,1,EN,0.5746722221374512
The event 'Battle of Dōmyōji' occurred in -189.0.,"Answer: False.

The",False,1,EN,0.5763943195343018
The event 'Battle of Quinton's Bridge' took place in Turkey.,Comment: False. The Battle of Qu,False,1,EN,0.5768122673034668
The event 'Battle of Quinton's Bridge' occurred in 1119.0.,"True

1. The Battle of Quinton",False,0,EN,0.576789379119873
The event '16th International Conference of the Red Cross' took place in Japan.,"Answer: False.

The",False,1,EN,0.576343297958374
The event '16th International Conference of the Red Cross' occurred in 1938.0.,"1

False. The 16th",True,0,EN,0.6075012683868408
The event 'Battle of Van Creek' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5756633281707764
The event 'Battle of Van Creek' occurred in 1779.0.,"False.

The Battle of Van",True,0,EN,0.5750908851623535
The event 'Battle of Blair's Landing' took place in France.,"Answer: False.

The",False,1,EN,0.5767793655395508
The event 'Battle of Blair's Landing' occurred in 1864.0.,"True

## Answer (1)",True,1,EN,0.5774562358856201
The event 'Battle of Cockpit Point' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5749554634094238
The event 'Battle of Cockpit Point' occurred in 1862.0.,"True

Comment: @JamesKPol",True,1,EN,0.5756325721740723
The event 'Battle of Montlhéry' took place in France.,Comment: True. The Battle of Mont,True,1,EN,0.57552170753479
The event 'Battle of Montlhéry' occurred in 1465.0.,"0

False. The Battle of Montl",True,0,EN,0.5797927379608154
The event 'Grito de Lares' took place in United States of America.,Comment: False. It took place in,True,0,EN,0.5779926776885986
The event 'Grito de Lares' occurred in 1564.0.,False. The event 'Grito de Lares,False,1,EN,0.5765390396118164
The event 'Battle of Fort Esperanza' took place in Japan.,Comment: False. The Battle of Fort,False,1,EN,0.5775814056396484
The event 'Battle of Fort Esperanza' occurred in 1863.0.,1 False. The Battle of Fort Esperanza,True,0,EN,0.5771150588989258
The event 'Battle of Dranesville' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5774192810058594
The event 'Battle of Dranesville' occurred in 1576.0.,False. The Battle of Dranesville occurred on,False,1,EN,0.5776832103729248
The event 'Battle of Turckheim' took place in Japan.,Comment: False. The Battle of Tur,False,1,EN,0.5767602920532227
The event 'Battle of Turckheim' occurred in 1989.0.,False. The Battle of Turckheim occurred in,False,1,EN,0.5768013000488281
The event 'First Battle of Dragoon Springs' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5759098529815674
The event 'First Battle of Dragoon Springs' occurred in 1865.0.,False. The First Battle of Dragoon Springs,False,1,EN,0.5782387256622314
The event 'Battle of Saint-Dizier' took place in Turkey.,Comment: False. The Battle of Saint,False,1,EN,0.5768916606903076
The event 'Battle of Saint-Dizier' occurred in 1814.0.,"True

Comment: @user172",True,1,EN,0.5767378807067871
The event 'Siege of Hennebont' took place in France.,Comment: True. The Siege of,True,1,EN,0.5762364864349365
The event 'Siege of Hennebont' occurred in 1577.0.,"True

Comment: @JamesKPol",False,0,EN,0.5762183666229248
The event 'Battle for Australia' took place in France.,Comment: False. The Battle of Australia,True,0,EN,0.5768697261810303
The event 'Battle for Australia' occurred in 1945.0.,False. The Battle for Australia was a series of,True,0,EN,0.5779218673706055
The event 'Battle of Matson's Ford' took place in Turkey.,Comment: False. The Battle of Mat,False,1,EN,0.5749285221099854
The event 'Battle of Matson's Ford' occurred in 1777.0.,False. The Battle of Matson's Ford,True,0,EN,0.5764021873474121
The event 'Siege of Berat' took place in Turkey.,Comment: False. The Siege of,False,1,EN,0.5753517150878906
The event 'Siege of Berat' occurred in 1637.0.,1 False. The Siege of Berat occurred,False,1,EN,0.5756433010101318
The event 'Battle of Cowan's Ford' took place in France.,Comment: False. The Battle of Cow,False,1,EN,0.5758960247039795
The event 'Battle of Cowan's Ford' occurred in 1209.0.,False. The Battle of Cowan's Ford,False,1,EN,0.5777058601379395
The event 'Battle of Olompali' took place in United States of America.,Comment: False. The Battle of Ol,True,0,EN,0.5765604972839355
The event 'Battle of Olompali' occurred in 1846.0.,1 False. The Battle of Olompali occurred,True,0,EN,0.5771329402923584
The event 'Battle of Aldudes' took place in France.,Comment: True. The Battle of H,True,1,EN,0.5771133899688721
The event 'Battle of Aldudes' occurred in 1794.0.,False. The Battle of Aldudes occurred,True,0,EN,0.577855110168457
The event 'Battle of Hiratsukahara' took place in Turkey.,Comment: False. The Battle of Hir,False,1,EN,0.5764882564544678
The event 'Battle of Hiratsukahara' occurred in 1570.0.,False. The Battle of Hiratsu,True,0,EN,0.5780954360961914
The event 'Battle of Vezins' took place in France.,Comment: True. The Battle of V,True,1,EN,0.57686448097229
The event 'Battle of Vezins' occurred in 1887.0.,"False

1. The event 'Battle of",False,1,EN,0.5764052867889404
The event 'Battle of Rice's Station' took place in United Kingdom.,Comment: False. The Battle of Rice,False,1,EN,0.5765841007232666
The event 'Battle of Rice's Station' occurred in -189.0.,"Answer: False.

The",False,1,EN,0.577601432800293
The event 'Battle of Guam' took place in United States of America.,Comment: True. The Battle of Gu,True,1,EN,0.5759761333465576
The event 'Battle of Guam' occurred in 506.0.,"False.

The Battle of Gu",False,1,EN,0.5760054588317871
The event 'Battle of Vaught's Hill' took place in Japan.,Comment: False. The Battle of V,False,1,EN,0.5786309242248535
The event 'Battle of Vaught's Hill' occurred in 1455.0.,False. The Battle of Vaught's Hill,False,1,EN,0.5777945518493652
The event 'Battle of Roppagawa' took place in Turkey.,Comment: False. The Battle of R,False,1,EN,0.5765910148620605
The event 'Battle of Roppagawa' occurred in 1579.0.,"True

Comment: @user151",True,1,EN,0.5765953063964844
The event 'Battle at the Harzhorn' took place in Germany.,Comment: True. It took place in,True,1,EN,0.5754237174987793
The event 'Battle at the Harzhorn' occurred in 235.0.,False. The Battle at the Harzh,True,0,EN,0.5765712261199951
The event 'Battle of Gilgal Church' took place in France.,Comment: False. The Battle of Gil,False,1,EN,0.5774683952331543
The event 'Battle of Gilgal Church' occurred in 1864.0.,1 False. The Battle of Gilgal Church occurred,True,0,EN,0.576594352722168
The event 'coronation of Queen Elizabeth I' took place in France.,"Answer: False.

Comment",False,1,EN,0.5747148990631104
The event 'coronation of Queen Elizabeth I' occurred in 1559.0.,"True.

Comment: @user15",True,1,EN,0.5776467323303223
The event 'Battle of South Mills' took place in France.,Comment: False. The Battle of South,False,1,EN,0.57649827003479
The event 'Battle of South Mills' occurred in 1541.0.,False. The Battle of South Mills occurred in,False,1,EN,0.5766427516937256
L'événement 'bataille de White Oak Swamp' a eu lieu en France.,Réponse : Faux.,False,1,FR,0.6068620681762695
L'événement 'bataille de White Oak Swamp' a eu lieu en 918.0.,Réponse : Faux.,False,1,FR,0.6068301200866699
L'événement 'bataille de Springfield' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.606198787689209
L'événement 'bataille de Springfield' a eu lieu en 1780.0.,Faux. L'événement 'b,True,0,FR,0.6064293384552002
L'événement 'bataille de la Truyère' a eu lieu en France.,Vrai. La bataille de,True,1,FR,0.6066727638244629
L'événement 'bataille de la Truyère' a eu lieu en 1455.0.,"Vrai

1. L'évén",False,0,FR,0.6065347194671631
L'événement 'Battle of Mihonoseki' a eu lieu en Allemagne.,Réponse : Faux.,False,1,FR,0.6063070297241211
L'événement 'Battle of Mihonoseki' a eu lieu en 1569.0.,"False

The Battle of Mihonose",True,0,FR,0.607562780380249
L'événement 'bataille d'Hanging Rock' a eu lieu en États-Unis.,Réponse : Faux. L,True,0,FR,0.6071970462799072
L'événement 'bataille d'Hanging Rock' a eu lieu en 1780.0.,Faux. L'événement 'b,True,0,FR,0.6061813831329346
L'événement 'siège d'Arles' a eu lieu en France.,"Vrai.

L'év",True,1,FR,0.6057448387145996
L'événement 'siège d'Arles' a eu lieu en 1251.0.,Faux. L'événement'si,True,0,FR,0.6071863174438477
L'événement 'bataille de Beaugency' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6084444522857666
L'événement 'bataille de Beaugency' a eu lieu en 1870.0.,Faux. L'événement 'b,True,0,FR,0.6069619655609131
L'événement 'Battle of San Juan' a eu lieu en États-Unis.,Réponse : Faux. Le,True,0,FR,0.606698751449585
L'événement 'Battle of San Juan' a eu lieu en 1969.0.,"False

The Battle of San Juan took place",False,1,FR,0.6068816184997559
L'événement 'bataille de Vernix' a eu lieu en Japon.,Vrai. La bataille de,False,0,FR,0.6060192584991455
L'événement 'bataille de Vernix' a eu lieu en 1479.0.,"Vrai

1. L'évén",False,0,FR,0.6066467761993408
L'événement 'Battle of Namanoyama' a eu lieu en Japon.,"Vrai.

The Battle of",True,1,FR,0.6065335273742676
L'événement 'Battle of Namanoyama' a eu lieu en 429.0.,Réponse : Faux.,False,1,FR,0.6081759929656982
L'événement 'bataille de Dry Lake' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6071481704711914
L'événement 'bataille de Dry Lake' a eu lieu en 1341.0.,Faux. L'événement 'b,False,1,FR,0.6066341400146484
L'événement 'bataille de Mysunde' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6068134307861328
L'événement 'bataille de Mysunde' a eu lieu en 1864.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.605973482131958
L'événement 'bataille du Boulou (1793)' a eu lieu en France.,Answer: Vrai. The Battle,True,1,FR,0.6060483455657959
L'événement 'bataille du Boulou (1793)' a eu lieu en 1793.0.,"Vrai.

La bata",True,1,FR,0.6071138381958008
L'événement 'bataille de Challans' a eu lieu en France.,Vrai. La bataille de,True,1,FR,0.6064019203186035
L'événement 'bataille de Challans' a eu lieu en 1794.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.6067454814910889
L'événement 'Skirmish at Joncherey' a eu lieu en Allemagne.,False. The Skirmish at Jon,False,1,FR,0.6058106422424316
L'événement 'Skirmish at Joncherey' a eu lieu en 1919.0.,Faux. L'événement 'Sk,False,1,FR,0.607884407043457
L'événement 'Battle of Malemort' a eu lieu en Turquie.,False. The Battle of Malemort,False,1,FR,0.606501579284668
L'événement 'Battle of Malemort' a eu lieu en 1177.0.,"False

The Battle of Malemort took",True,0,FR,0.6068274974822998
L'événement 'naufrage du Droits de l'Homme' a eu lieu en France.,Vrai. Le naufrage du,True,1,FR,0.6063153743743896
L'événement 'naufrage du Droits de l'Homme' a eu lieu en -104.0.,Réponse : Faux.,False,1,FR,0.6080880165100098
L'événement 'Battle of Saint-Pierre-d'Irube' a eu lieu en France.,Answer: False. The Battle of,True,0,FR,0.6070692539215088
L'événement 'Battle of Saint-Pierre-d'Irube' a eu lieu en 1658.0.,"Vrai

1. L'évén",False,0,FR,0.6075646877288818
L'événement 'bataille de La Ceriseraie' a eu lieu en Turquie.,Answer: False. The Battle of,False,1,FR,0.6061086654663086
L'événement 'bataille de La Ceriseraie' a eu lieu en 1795.0.,Faux. L'événement 'b,True,0,FR,0.607234001159668
L'événement 'bataille de la Malmaison' a eu lieu en États-Unis.,False. The Battle of Malmaison,False,1,FR,0.6080524921417236
L'événement 'bataille de la Malmaison' a eu lieu en 1304.0.,Faux. L'événement 'b,False,1,FR,0.6079537868499756
L'événement 'bataille de Bolivar Heights' a eu lieu en Turquie.,False. The Battle of Bolivar,False,1,FR,0.6077826023101807
L'événement 'bataille de Bolivar Heights' a eu lieu en 1861.0.,Faux. L'événement 'b,True,0,FR,0.6080880165100098
L'événement 'raid sur Saint-Malo' a eu lieu en France.,Vrai. Le raid sur Saint-,True,1,FR,0.6063122749328613
L'événement 'raid sur Saint-Malo' a eu lieu en 1732.0.,"1.

Vrai.

1",False,0,FR,0.606642484664917
L'événement 'Second Battle of the Stronghold' a eu lieu en Allemagne.,False. The Second Battle of the Strong,False,1,FR,0.6065390110015869
L'événement 'Second Battle of the Stronghold' a eu lieu en 1281.0.,"False

1. The Second Battle of the",False,1,FR,0.6074364185333252
L'événement 'bataille de Little Mountain' a eu lieu en Japon.,False. The Battle of Little Big Horn,False,1,FR,0.6078474521636963
L'événement 'bataille de Little Mountain' a eu lieu en 1533.0.,Réponse : Faux.,False,1,FR,0.6068646907806396
L'événement 'bataille d'Imafuku' a eu lieu en États-Unis.,Réponse : Faux.,False,1,FR,0.6073977947235107
L'événement 'bataille d'Imafuku' a eu lieu en 1600.0.,Faux. L'événement 'b,True,0,FR,0.6065905094146729
L'événement 'bataille des Clouzeaux' a eu lieu en France.,"Vrai.

The Battle of",True,1,FR,0.6061975955963135
L'événement 'bataille des Clouzeaux' a eu lieu en 1587.0.,"Vrai

Comment: Merci beauc",False,0,FR,0.6080973148345947
L'événement 'bataille d'Aix' a eu lieu en Allemagne.,Vrai. La bataille d,False,0,FR,0.6078553199768066
L'événement 'bataille d'Aix' a eu lieu en -101.0.,"Vrai

La bataille",True,1,FR,0.6081583499908447
L'événement 'bataille de Sekigahara' a eu lieu en Japon.,Vrai. La bataille de,True,1,FR,0.6063907146453857
L'événement 'bataille de Sekigahara' a eu lieu en 783.0.,Réponse : Faux.,False,1,FR,0.6074790954589844
L'événement 'bataille de Bladensburg' a eu lieu en France.,Vraiment faux. La b,False,1,FR,0.6061654090881348
L'événement 'bataille de Bladensburg' a eu lieu en 1814.0.,"1

Vrai

La bata",True,1,FR,0.6070330142974854
L'événement 'seconde bataille d'Adobe Walls' a eu lieu en Japon.,Réponse : Faux.,False,1,FR,0.6078870296478271
L'événement 'seconde bataille d'Adobe Walls' a eu lieu en 1860.0.,"Vrai

Comment: @jlliag",False,0,FR,0.6079521179199219
L'événement 'première bataille de Noirmoutier' a eu lieu en France.,Vrai. La première bataille,True,1,FR,0.6063017845153809
L'événement 'première bataille de Noirmoutier' a eu lieu en 1541.0.,"Faux.

The first battle of No",False,1,FR,0.6070775985717773
L'événement 'bataille du Port-Ringeard' a eu lieu en France.,Vrai. Le bataille du,True,1,FR,0.6067328453063965
L'événement 'bataille du Port-Ringeard' a eu lieu en 1593.0.,"Vrai

1. L'évén",True,1,FR,0.6082279682159424
L'événement 'combat au large de la Floride' a eu lieu en Allemagne.,False. The event 'combat au,False,1,FR,0.6058950424194336
L'événement 'combat au large de la Floride' a eu lieu en 1333.0.,"Vrai

1. L'évén",False,0,FR,0.6072187423706055
L'événement 'bataille de Dollar' a eu lieu en Japon.,Vrai. La bataille de,False,0,FR,0.6072907447814941
L'événement 'bataille de Dollar' a eu lieu en 875.0.,Réponse : Faux.,True,0,FR,0.6062221527099609
L'événement 'bataille de Craney Island' a eu lieu en Allemagne.,Réponse : Faux.,False,1,FR,0.6069104671478271
L'événement 'bataille de Craney Island' a eu lieu en 1627.0.,Réponse : Faux.,False,1,FR,0.6072502136230469
L'événement 'bataille de Tom's Brook' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6070616245269775
L'événement 'bataille de Tom's Brook' a eu lieu en 1864.0.,"Vrai

La bataille de Tom",True,1,FR,0.6065919399261475
L'événement 'massacre de Cherry Valley' a eu lieu en États-Unis.,Vrai. Le massacre de Cher,True,1,FR,0.6068482398986816
L'événement 'massacre de Cherry Valley' a eu lieu en 1778.0.,"Vrai

1. L'évén",True,1,FR,0.607494592666626
L'événement 'bataille de Paducah' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6064183712005615
L'événement 'bataille de Paducah' a eu lieu en 1864.0.,"1

Vrai. The Battle of Pad",True,1,FR,0.6065516471862793
L'événement 'Battle of the Îles Saint-Marcouf' a eu lieu en États-Unis.,Réponse : Faux.,False,1,FR,0.6063432693481445
L'événement 'Battle of the Îles Saint-Marcouf' a eu lieu en 1798.0.,Une réponse rapide et précise,True,0,FR,0.6075165271759033
L'événement 'bataille d'Athens' a eu lieu en France.,Answer: False. The Battle of,False,1,FR,0.610337495803833
L'événement 'bataille d'Athens' a eu lieu en 1180.0.,"False

1. The Battle of Athens",False,1,FR,0.6079342365264893
L'événement 'bataille de Rio Hill' a eu lieu en États-Unis.,Réponse : Faux. La,True,0,FR,0.6065526008605957
L'événement 'bataille de Rio Hill' a eu lieu en 1857.0.,"False

The Battle of Rio Hill took place",False,1,FR,0.607358455657959
L'événement 'bataille de la Neches' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.606086015701294
L'événement 'bataille de la Neches' a eu lieu en 1839.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.605654239654541
L'événement 'bataille de Calcasieu Pass' a eu lieu en Turquie.,Réponse : Faux.,False,1,FR,0.6077134609222412
L'événement 'bataille de Calcasieu Pass' a eu lieu en 1864.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.6087145805358887
L'événement 'bataille de Sievershausen' a eu lieu en Allemagne.,Vrai. La bataille de,True,1,FR,0.607032060623169
L'événement 'bataille de Sievershausen' a eu lieu en 1553.0.,"Vrai

## Answer (1)",True,1,FR,0.6060073375701904
L'événement 'bataille de Mud Springs' a eu lieu en France.,Réponse : Faux.,False,1,FR,0.6074249744415283
L'événement 'bataille de Mud Springs' a eu lieu en 1806.0.,"Vrai1.

Comment: Merci",False,0,FR,0.6057744026184082
L'événement 'La Tour monument' a eu lieu en États-Unis.,Vrai. La Tour Monument a,False,0,FR,0.6066527366638184
L'événement 'La Tour monument' a eu lieu en 1800.0.,"Faux.

La Tour Monument a",True,0,FR,0.6068432331085205
L'événement 'bataille de North Point' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6067748069763184
L'événement 'bataille de North Point' a eu lieu en 1814.0.,"Vrai

1. L'évén",True,1,FR,0.606168270111084
L'événement 'bataille de Brier Creek' a eu lieu en France.,Answer: False. The Battle of,False,1,FR,0.6051509380340576
L'événement 'bataille de Brier Creek' a eu lieu en 197.0.,Faux. La bataille de,False,1,FR,0.6066324710845947
L'événement 'Battle of Toulouse' a eu lieu en Turquie.,False. The Battle of Toulouse,False,1,FR,0.6059691905975342
L'événement 'Battle of Toulouse' a eu lieu en 882.0.,Faux. L'événement 'Battle,False,1,FR,0.6070618629455566
L'événement 'bataille de Front Royal' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6063482761383057
L'événement 'bataille de Front Royal' a eu lieu en 1797.0.,Faux. L'événement 'b,False,1,FR,0.6069738864898682
L'événement 'accords de paix de Paris' a eu lieu en Turquie.,Answer: False. The Accords,False,1,FR,0.6064784526824951
L'événement 'accords de paix de Paris' a eu lieu en 1333.0.,"False

The Peace of Paris treaty was",False,1,FR,0.6074802875518799
L'événement 'bataille de Saint-Gilles-sur-Vie' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6071557998657227
L'événement 'bataille de Saint-Gilles-sur-Vie' a eu lieu en 1964.0.,"Faux.

La bataille de",False,1,FR,0.6077737808227539
L'événement 'bataille d'Auverné' a eu lieu en France.,"Vrai.

L'év",True,1,FR,0.6071860790252686
L'événement 'bataille d'Auverné' a eu lieu en 1796.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.6081955432891846
L'événement 'Battle of Myōzenji' a eu lieu en Japon.,"Vrai.

The Battle of",True,1,FR,0.6071653366088867
L'événement 'Battle of Myōzenji' a eu lieu en 1378.0.,"Vrai

Comment: Merci beauc",False,0,FR,0.6086928844451904
L'événement 'bataille de Hannyano' a eu lieu en Allemagne.,Réponse : Faux. La,False,1,FR,0.6071751117706299
L'événement 'bataille de Hannyano' a eu lieu en 1941.0.,Faux. L'événement 'b,False,1,FR,0.6071019172668457
L'événement 'bataille de Baugé' a eu lieu en France.,Vrai. La bataille de,True,1,FR,0.6075959205627441
L'événement 'bataille de Baugé' a eu lieu en 1421.0.,"Vrai

1. L'évén",True,1,FR,0.6073043346405029
L'événement 'Battle of Kenapacomaqua' a eu lieu en États-Unis.,Vrai. Le Battle of Kenap,True,1,FR,0.6081769466400146
L'événement 'Battle of Kenapacomaqua' a eu lieu en 1988.0.,Faux. L'événement 'Battle,False,1,FR,0.6073095798492432
L'événement 'bataille de Normandie' a eu lieu en France.,"Vrai.

La bata",True,1,FR,0.6066386699676514
L'événement 'bataille de Normandie' a eu lieu en 1455.0.,"Faux.

The Battle of Normandy",False,1,FR,0.6060113906860352
L'événement 'Soulèvement du 18 mars 1871' a eu lieu en Japon.,Answer: False. The 1,False,1,FR,0.6072709560394287
L'événement 'Soulèvement du 18 mars 1871' a eu lieu en 1426.0.,Une réponse rapide et précise,False,0,FR,0.607924222946167
L'événement 'siège de Narbonne' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6088364124298096
L'événement 'siège de Narbonne' a eu lieu en 737.0.,"Vrai

Explication : Le",True,1,FR,0.6081037521362305
L'événement 'bataille de Fort Pillow' a eu lieu en Allemagne.,Réponse : Faux.,False,1,FR,0.6061112880706787
L'événement 'bataille de Fort Pillow' a eu lieu en 1864.0.,"1

Vrai. The Battle of Fort",True,1,FR,0.6073808670043945
L'événement 'bataille de Yuminohama' a eu lieu en Japon.,Vrai. La bataille de,True,1,FR,0.6060459613800049
L'événement 'bataille de Yuminohama' a eu lieu en 1694.0.,"Vrai

## Answer (1)",False,0,FR,0.6069753170013428
L'événement 'bataille de Funkstown' a eu lieu en États-Unis.,Réponse : Vrai.,True,1,FR,0.6064944267272949
L'événement 'bataille de Funkstown' a eu lieu en 1863.0.,"Vrai

## Explication

La",True,1,FR,0.607612133026123
L'événement 'bataille de Laon' a eu lieu en États-Unis.,Réponse : Faux.,False,1,FR,0.6061458587646484
L'événement 'bataille de Laon' a eu lieu en 1814.0.,"Vrai

Comment: Merci beauc",True,1,FR,0.6079893112182617
L'événement 'bataille d'Abbeville' a eu lieu en France.,"Vrai.

The Battle of",True,1,FR,0.6062679290771484
L'événement 'bataille d'Abbeville' a eu lieu en 1861.0.,Faux. L'événement 'b,False,1,FR,0.6069886684417725
L'événement 'Villasur expedition massacre' a eu lieu en États-Unis.,Réponse : Faux. L,True,0,FR,0.6071732044219971
L'événement 'Villasur expedition massacre' a eu lieu en 1720.0.,1.1.1.1.1.,True,0,FR,0.607130765914917
L'événement 'bataille de Cane Hill' a eu lieu en France.,False. The Battle of Cane Hill,False,1,FR,0.6067452430725098
L'événement 'bataille de Cane Hill' a eu lieu en 1862.0.,Réponse : Faux.,True,0,FR,0.6056303977966309
L'événement 'deuxième bataille de Châtillon' a eu lieu en Turquie.,Vrai. La deuxième bataille,False,0,FR,0.6068716049194336
L'événement 'deuxième bataille de Châtillon' a eu lieu en 793.0.,Une réponse rapide et précise,False,0,FR,0.6067008972167969
L'événement 'Battle of Bulltown' a eu lieu en États-Unis.,Vrai. Le Battle of Bulltown,True,1,FR,0.6054296493530273
L'événement 'Battle of Bulltown' a eu lieu en 1863.0.,"1

Vrai. The Battle of Bull",True,1,FR,0.6077775955200195
L'événement 'Intabu riot' a eu lieu en Japon.,Answer: False. The Intab,True,0,FR,0.6073136329650879
L'événement 'Intabu riot' a eu lieu en 1864.0.,Faux. L'événement 'Int,True,0,FR,0.6076812744140625
L'événement 'bataille de Crécy' a eu lieu en États-Unis.,Réponse : Faux.,False,1,FR,0.6071925163269043
L'événement 'bataille de Crécy' a eu lieu en 1346.0.,"Vrai

1. L'évén",True,1,FR,0.6064975261688232
L'événement 'Capture of Sedalia' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6058838367462158
L'événement 'Capture of Sedalia' a eu lieu en 1510.0.,Faux. L'événement 'Capture,False,1,FR,0.6074357032775879
L'événement 'bataille de Trenton' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6064565181732178
L'événement 'bataille de Trenton' a eu lieu en 1364.0.,"False

1. The Battle of Trent",False,1,FR,0.6077122688293457
L'événement 'bataille de Perryville' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6066224575042725
L'événement 'bataille de Perryville' a eu lieu en 1551.0.,"False

1. The Battle of Perryville",False,1,FR,0.6069855690002441
L'événement 'bataille de New Bern' a eu lieu en États-Unis.,Vrai. La bataille de,True,1,FR,0.6059348583221436
L'événement 'bataille de New Bern' a eu lieu en 469.0.,Réponse : Faux.,False,1,FR,0.6061713695526123
L'événement 'bataille de Summit Springs' a eu lieu en Japon.,Vrai: C'est faux,False,1,FR,0.6070556640625
L'événement 'bataille de Summit Springs' a eu lieu en 1869.0.,"Vrai

## Explication[",True,1,FR,0.607912540435791
L'événement 'sièges de Kolberg' a eu lieu en Allemagne.,Vrai. Les Sièges de,True,1,FR,0.605553150177002
L'événement 'sièges de Kolberg' a eu lieu en 911.0.,"Vrai

La bataille",False,0,FR,0.6069808006286621
L'événement 'bataille d'Albert' a eu lieu en France.,Vrai. La bataille d,True,1,FR,0.6064236164093018
L'événement 'bataille d'Albert' a eu lieu en 798.0.,Faux. L'année,False,1,FR,0.6069097518920898
L'événement 'bataille de Mons Seleucus' a eu lieu en France.,Réponse : Faux.,True,0,FR,0.6065409183502197
L'événement 'bataille de Mons Seleucus' a eu lieu en 353.0.,"C.

Réponse : Faux",True,0,FR,0.6081807613372803
L'événement 'Battle of the Seine' a eu lieu en France.,"Vrai.

The Battle of",True,1,FR,0.6080353260040283
L'événement 'Battle of the Seine' a eu lieu en 1416.0.,Faux. L'événement 'Battle,True,0,FR,0.60597825050354
L'événement 'bataille de Brest' a eu lieu en France.,Vrai. La bataille de,True,1,FR,0.6075725555419922
L'événement 'bataille de Brest' a eu lieu en 1944.0.,"1

Vrai

1.1",True,1,FR,0.6077356338500977
L'événement 'poche de Falaise' a eu lieu en Royaume-Uni.,Réponse : Faux.,False,1,FR,0.6071407794952393
L'événement 'poche de Falaise' a eu lieu en 1944.0.,"1

Vrai

1.1",True,1,FR,0.6079645156860352
L'événement 'State visit of Erich Honecker in France' a eu lieu en France.,Answer: Vrai.,True,1,FR,0.6071643829345703
